Survey_ID,Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
2244,1/25/16,3,4,7,4,3,8,1,2,2,7,4,3,1,7,5,4,2,10,1,3,36 to 50,Male,634.6
2245,1/26/16,5,3,8,5,3,5,3,5,2,8,2,7,2,7,2,0,2,3,2,5,51 or more,Female,669.4
2246,1/26/16,3,1,5,10,8,10,0,5,2,7,8,5,2,8,0,1,2,5,6,6,51 or more,Female,704.9
2247,1/26/16,2,0,5,4,0,0,4,0,1,5,8,9,0,5,10,0,2,10,2,5,36 to 50,Female,650.7
2248,1/26/16,4,2,6,9,5,7,1,1,1,8,0,4,1,8,0,8,2,10,1,3,36 to 50,Female,667.3
2249,1/26/16,3,4,8,5,3,10,0,3,1,8,1,6,5,6,10,3,2,3,6,2,21 to 35,Female,655.4
2250,1/26/16,3,4,6,5,7,5,5,1,1,7,5,7,5,7,0,2,1,6,2,5,21 to 35,Female,666.0
2251,1/26/16,4,4,5,9,6,5,5,2,1,8,2,9,2,7,2,1,1,5,2,6,21 to 35,Male,669.8
2252,1/26/16,2,3,5,5,1,2,2,1,1,8,1,10,5,8,0,2,2,10,2,10,21 to 35,Female,678.7
2253,1/26/16,2,3,5,5,1,2,2,1,1,8,1,10,5,8,0,2,2,10,2,10,21 to 35,Female,678.7
2254,1/26/16,2,3,5,5,1,2,2,1,1,8,1,10,5,8,0,2,2,10,2,10,21 to 35,Female,678.7
2255,1/26/16,2,3,2,8,6,10,1,1,2,5,2,7,1,7,5,7,2,3,2,10,36 to 50,Female,635.4
2256,1/26/16,4,1,5,5,4,4,4,3,1,6,4,10,10,8,0,0,2,3,3,7,21 to 35,Female,709.3
2257,1/26/16,5,5,10,10,8,4,5,5,2,6,4,4,3,6,0,7,2,8,4,6,51 or more,Female,683.9
2258,1/26/16,4,3,3,7,1,3,3,2,1,7,2,3,5,7,9,1,2,10,0,3,21 to 35,Male,648.2
2259,1/26/16,4,1,6,6,3,8,1,0,1,7,2,10,2,6,0,1,2,3,2,10,36 to 50,Male,685.1
2260,1/26/16,4,1,6,6,3,8,1,0,1,7,2,10,2,6,0,1,2,3,2,10,36 to 50,Male,685.1
2261,1/26/16,4,1,6,6,3,8,1,0,1,7,2,10,2,6,0,1,2,3,2,10,36 to 50,Male,685.1
2262,1/26/16,3,3,10,10,9,7,3,2,1,4,4,5,10,7,0,4,1,7,3,10,21 to 35,Female,697.9
2263,1/26/16,3,3,10,2,0,3,3,1,1,7,7,7,1,8,0,5,2,10,7,10,21 to 35,Male,686.6
2264,1/27/16,2,2,3,4,6,10,6,3,2,8,6,2,2,8,10,5,2,7,6,3,36 to 50,Female,651.6
2265,1/27/16,2,2,2,7,3,8,3,2,2,3,4,5,5,6,10,1,2,8,2,6,36 to 50,Male,639.9
2266,1/27/16,3,1,10,10,10,8,4,2,2,8,3,5,1,7,0,0,2,5,5,10,21 to 35,Male,706.4
2267,1/27/16,2,3,0,6,1,10,5,0,1,4,2,10,10,5,0,4,2,0,1,2,Less than 20,Male,649.2
2268,1/27/16,5,4,10,10,10,10,10,5,1,10,6,7,3,6,0,6,2,10,2,7,21 to 35,Female,745.7
2269,1/27/16,4,4,3,7,1,5,1,1,1,5,2,8,3,6,10,4,1,3,6,3,21 to 35,Female,616.7
2270,1/27/16,3,2,5,8,7,5,7,0,1,7,2,7,2,6,0,1,2,5,2,4,36 to 50,Male,679.4
2271,1/27/16,5,2,10,4,10,6,10,5,1,7,4,7,6,8,0,1,2,10,6,10,51 or more,Female,756.3
2272,1/27/16,3,3,10,10,10,10,7,2,1,10,8,10,5,8,0,1,2,5,8,10,Less than 20,Female,758.6
2273,1/27/16,5,3,10,4,7,7,5,5,1,7,4,6,5,8,0,1,1,10,6,10,51 or more,Female,720.4
2274,1/28/16,4,3,10,7,10,10,4,5,2,7,3,6,5,7,0,7,2,10,4,7,21 to 35,Female,708.3
2275,1/28/16,5,3,4,8,6,10,2,5,2,5,1,2,0,7,5,2,1,5,4,10,51 or more,Male,649.7
2276,1/28/16,3,3,5,6,2,10,5,2,1,4,2,4,2,7,4,2,1,6,2,5,21 to 35,Female,645.0
2277,1/28/16,2,1,4,3,2,1,4,1,1,6,0,8,2,7,4,2,1,2,2,8,21 to 35,Male,627.1
2278,1/28/16,5,1,10,4,1,2,3,2,1,7,1,8,1,9,0,1,2,3,2,10,21 to 35,Female,687.0
2279,1/28/16,1,1,5,6,5,5,4,5,1,6,2,1,10,7,2,6,2,0,8,10,21 to 35,Male,683.5
2280,1/28/16,1,5,10,3,2,8,2,0,2,7,2,2,1,9,10,3,1,3,0,3,Less than 20,Female,582.1
2281,1/29/16,3,4,0,6,7,10,5,5,1,8,2,10,1,5,0,4,2,5,0,3,36 to 50,Female,676.4
2282,1/29/16,5,4,8,3,5,5,8,2,1,8,2,10,10,6,10,7,2,8,10,6,21 to 35,Female,697.0
2283,1/29/16,2,1,0,10,4,8,3,2,1,4,7,2,5,7,0,2,2,5,0,10,Less than 20,Male,680.3
2284,1/29/16,2,3,4,3,4,6,6,1,1,4,3,8,3,7,10,2,2,3,2,7,21 to 35,Female,645.8
2285,1/29/16,3,3,4,10,4,7,8,3,1,6,4,10,5,6,10,5,1,6,5,6,36 to 50,Male,669.8
2286,1/29/16,3,3,4,10,8,7,10,3,1,6,8,10,6,6,10,5,1,9,4,6,36 to 50,Male,691.9
2287,1/29/16,1,4,4,10,3,4,2,1,2,4,3,3,1,7,1,9,1,6,2,4,21 to 35,Female,595.5
2288,1/29/16,4,4,3,5,8,10,3,4,1,8,4,5,3,6,3,6,1,4,3,5,21 to 35,Male,658.6
2289,1/29/16,1,4,2,6,1,6,1,3,1,6,1,6,0,7,5,3,1,2,1,6,21 to 35,Male,609.7
2290,1/29/16,3,5,4,2,2,5,3,1,2,9,1,4,0,7,0,3,2,10,3,10,21 to 35,Female,639.9
2291,1/29/16,1,5,1,3,10,10,1,2,2,5,1,1,3,8,1,1,2,4,4,1,36 to 50,Male,624.2
2292,1/29/16,2,1,10,6,5,6,7,1,1,9,1,7,5,8,0,0,2,6,1,10,21 to 35,Male,708.7
2293,1/29/16,2,4,10,5,4,6,2,0,1,1,0,3,0,6,0,10,1,2,0,4,36 to 50,Female,595.3
2294,1/29/16,5,3,10,8,10,6,7,5,2,2,0,2,5,8,0,5,2,7,1,10,51 or more,Female,690.7
2295,1/29/16,0,4,0,6,2,1,3,4,2,6,3,1,10,8,3,7,1,6,3,9,21 to 35,Male,610.6
2296,1/29/16,5,4,3,5,5,4,4,5,1,4,1,3,4,7,6,7,2,4,2,3,36 to 50,Female,644.8
2297,1/30/16,5,2,10,6,6,4,6,2,1,9,2,6,1,7,0,1,2,4,1,8,36 to 50,Female,698.1
2298,1/30/16,2,2,1,4,1,7,0,0,2,4,2,6,5,6,0,4,2,7,3,6,21 to 35,Male,628.2
2299,1/30/16,4,4,7,8,6,10,5,5,1,5,3,10,1,7,0,7,2,10,3,1,Less than 20,Female,698.9
2300,1/30/16,5,4,10,6,10,10,3,5,1,4,2,4,4,7,10,3,2,4,6,10,51 or more,Female,697.7
2301,1/30/16,5,4,5,8,1,6,1,1,1,5,2,10,2,8,3,1,2,3,1,8,36 to 50,Female,666.8
2302,1/30/16,5,3,6,5,6,3,0,5,1,7,2,2,1,7,5,0,2,2,5,7,21 to 35,Male,668.4
2303,1/30/16,5,5,0,2,3,2,3,5,2,7,0,10,3,7,0,4,2,4,0,10,21 to 35,Female,644.5
2304,1/30/16,3,3,9,10,10,8,5,0,1,6,5,10,6,8,0,3,1,5,0,5,21 to 35,Female,690.6
2305,1/31/16,2,5,5,5,10,10,4,5,1,1,3,10,0,4,7,2,2,10,2,2,21 to 35,Female,667.7
2306,1/31/16,3,3,5,10,2,10,6,0,2,7,5,7,10,7,0,1,1,1,7,10,36 to 50,Female,676.2
2307,1/31/16,5,1,6,10,10,7,7,5,1,7,2,5,4,7,0,0,2,9,4,10,51 or more,Male,743.8
2308,1/31/16,0,4,3,2,6,10,3,2,2,5,4,9,2,6,3,3,2,10,6,4,21 to 35,Male,649.2
2309,1/31/16,5,1,1,5,10,10,0,5,1,8,1,4,0,7,2,0,2,5,4,4,51 or more,Female,690.9
2310,1/31/16,2,5,10,5,10,8,1,5,1,9,6,3,10,9,10,1,1,10,0,10,21 to 35,Female,689.4
2311,1/31/16,1,1,10,4,10,5,5,5,1,7,2,1,10,8,0,1,2,10,5,10,21 to 35,Male,726.2
2312,1/31/16,1,2,2,10,3,10,1,1,1,4,1,10,0,7,0,1,2,2,1,10,Less than 20,Male,666.6
2313,1/31/16,5,2,10,5,8,9,6,3,1,5,7,10,10,6,10,1,1,7,5,10,Less than 20,Female,715.7
2314,1/31/16,1,3,2,3,4,6,5,2,1,5,0,6,2,7,0,5,2,2,0,10,Less than 20,Female,643.7
2315,1/31/16,5,2,6,4,10,7,10,5,1,7,3,4,3,8,0,2,1,10,7,10,51 or more,Female,721.7
2316,1/31/16,5,3,10,3,10,6,10,5,1,7,2,3,2,8,0,3,1,10,5,10,51 or more,Female,711.3
2317,1/31/16,0,5,3,4,3,2,0,0,1,0,4,5,0,8,0,7,1,10,0,0,Less than 20,Female,584.2
2318,1/31/16,2,4,4,5,8,6,3,5,2,4,8,5,2,5,0,6,1,5,0,1,36 to 50,Female,624.4
2319,2/1/16,1,5,3,3,0,3,6,1,2,3,5,7,3,10,10,1,1,9,0,3,21 to 35,Female,595.2
2320,2/1/16,1,3,1,1,4,4,3,2,1,1,2,2,3,9,3,8,1,3,1,4,36 to 50,Female,592.3
2321,2/1/16,4,3,4,3,3,5,1,5,1,3,2,4,9,6,1,0,2,3,2,4,51 or more,Female,665.2
2322,2/1/16,3,1,8,3,5,4,3,3,1,3,5,6,6,7,0,2,2,6,5,7,21 to 35,Female,693.0
2323,2/1/16,2,2,10,10,7,4,5,4,2,8,7,2,2,7,0,3,2,5,10,10,21 to 35,Female,702.4
2324,2/1/16,4,3,4,3,5,2,3,0,1,3,3,5,2,8,4,0,1,5,6,6,21 to 35,Male,636.9
2325,2/1/16,1,5,3,3,4,4,8,5,1,1,2,8,2,10,3,9,2,5,5,5,Less than 20,Female,649.8
2326,2/1/16,1,5,3,3,4,4,8,5,1,1,2,8,2,10,3,9,2,5,5,5,Less than 20,Female,649.8
2327,2/1/16,1,5,0,5,5,8,2,0,1,7,2,3,2,7,0,3,1,6,3,4,Less than 20,Female,619.3
2328,2/1/16,2,2,5,5,8,4,10,5,2,9,8,4,6,8,0,0,2,10,5,7,21 to 35,Female,714.9
2329,2/1/16,1,2,3,5,6,10,6,5,1,3,3,3,2,9,2,0,2,4,1,4,Less than 20,Male,674.1
2330,2/1/16,2,3,2,3,3,10,0,1,1,8,1,10,5,9,0,1,2,1,2,10,51 or more,Female,672.1
2331,2/1/16,1,2,4,5,6,10,4,2,1,2,0,10,3,6,10,1,2,4,1,5,51 or more,Female,651.1
2332,2/2/16,2,4,1,2,2,2,2,0,2,8,8,2,1,9,0,1,1,0,0,5,36 to 50,Female,592.3
2333,2/2/16,4,3,1,2,10,10,1,1,2,4,1,10,5,5,0,1,1,2,6,5,21 to 35,Male,640.7
2334,2/2/16,5,5,10,10,10,10,4,2,2,6,4,6,10,8,10,4,1,10,4,7,36 to 50,Female,681.3
2335,2/2/16,5,5,10,4,0,8,7,1,1,9,2,5,10,8,4,7,2,5,3,10,Less than 20,Female,686.2
2336,2/2/16,4,1,4,3,7,5,10,5,1,9,3,5,4,5,0,1,2,10,3,5,36 to 50,Female,712.8
2337,2/2/16,4,3,10,4,10,2,7,4,1,8,8,7,2,9,6,2,2,10,5,10,51 or more,Female,724.2
2338,2/2/16,1,5,0,6,2,10,5,5,2,2,2,1,0,3,10,6,1,3,0,10,21 to 35,Male,579.0
2339,2/2/16,2,3,10,10,10,10,8,5,1,8,10,5,10,8,0,1,2,10,5,5,36 to 50,Male,761.0
2340,2/2/16,3,2,6,4,4,4,7,2,1,6,3,10,5,6,10,4,2,6,2,2,51 or more,Female,661.3
2341,2/2/16,1,1,6,6,10,6,3,5,1,10,2,9,3,9,0,1,1,10,4,10,Less than 20,Female,712.7
2342,2/2/16,1,3,2,3,2,5,3,1,1,2,2,2,0,7,10,2,2,2,1,7,21 to 35,Male,603.8
2343,2/2/16,3,4,0,4,10,5,0,0,2,7,2,10,4,7,0,10,2,3,1,3,21 to 35,Female,622.4
2344,2/2/16,3,3,5,5,5,10,1,5,2,7,5,3,10,7,10,1,2,10,1,2,36 to 50,Male,665.2
2345,2/3/16,1,1,10,5,4,2,3,0,1,7,2,10,0,8,0,2,1,5,3,10,36 to 50,Male,661.7
2346,2/3/16,3,4,0,0,2,1,2,3,1,0,4,1,10,5,0,1,1,0,4,3,21 to 35,Male,604.9
2347,2/3/16,3,4,0,0,2,1,2,3,1,0,4,1,10,5,0,1,1,0,4,3,21 to 35,Male,604.9
2348,2/3/16,2,2,7,3,4,5,8,5,1,8,3,10,2,6,6,1,2,5,6,10,21 to 35,Male,700.4
2349,2/3/16,5,4,2,10,10,10,4,5,1,8,6,10,0,7,0,0,2,10,10,10,36 to 50,Male,749.9
2350,2/3/16,1,2,4,5,5,7,4,1,1,5,1,3,5,7,2,5,2,2,4,7,21 to 35,Male,651.6
2351,2/3/16,2,3,10,7,10,10,5,3,1,8,2,4,7,8,0,2,2,6,7,7,51 or more,Female,721.7
2352,2/3/16,1,0,10,7,10,2,5,5,2,8,8,8,1,8,0,3,2,10,4,10,51 or more,Female,717.4
2353,2/3/16,5,2,10,5,6,5,6,5,2,6,1,8,2,6,0,0,1,7,4,3,51 or more,Female,674.5
2354,2/3/16,1,3,10,1,1,3,3,3,1,7,1,2,0,7,0,4,1,4,2,10,21 to 35,Male,629.3
2355,2/4/16,4,2,1,3,1,2,1,1,2,1,5,1,2,9,0,3,2,3,6,7,51 or more,Female,622.7
2356,2/4/16,3,4,10,6,4,3,8,0,1,9,2,5,2,7,0,4,2,1,2,10,21 to 35,Female,670.7
2357,2/4/16,3,1,5,6,6,6,8,0,1,8,4,6,9,8,1,1,2,8,5,7,36 to 50,Female,713.6
2358,2/4/16,4,3,5,4,10,8,2,5,2,8,4,3,5,8,0,7,2,4,4,5,Less than 20,Female,673.9
2359,2/4/16,4,2,4,10,10,10,7,1,1,10,5,8,10,7,0,3,2,7,6,8,Less than 20,Female,742.7
2360,2/4/16,3,2,7,6,10,10,9,5,2,7,10,8,10,6,1,2,1,4,10,7,36 to 50,Female,722.1
2361,2/4/16,0,1,3,1,5,3,7,0,1,8,5,3,5,8,4,3,1,7,8,10,21 to 35,Male,655.2
2362,2/4/16,5,3,10,4,2,10,10,5,2,10,5,10,10,6,0,6,2,10,3,10,51 or more,Female,731.0
2363,2/4/16,5,3,10,4,2,10,10,5,2,10,5,10,10,6,0,6,2,10,3,10,51 or more,Female,731.0
2364,2/4/16,5,3,10,4,2,10,10,5,2,10,5,10,10,6,0,6,2,10,3,10,51 or more,Female,731.0
2365,2/4/16,5,3,10,4,2,10,10,5,2,10,5,10,10,6,0,6,2,10,3,10,51 or more,Female,731.0
2366,2/4/16,2,3,5,6,6,3,4,5,2,7,5,3,0,7,0,3,1,5,5,6,21 to 35,Male,643.1
2367,2/5/16,4,1,4,7,10,7,9,1,1,6,6,3,5,6,4,1,1,6,8,10,36 to 50,Female,699.0
2368,2/5/16,1,2,10,3,1,2,0,4,1,5,2,6,1,8,4,2,2,4,1,5,21 to 35,Female,645.6
2369,2/5/16,1,4,3,3,5,8,3,1,2,4,2,2,5,7,7,3,1,2,4,5,21 to 35,Female,595.3
2370,2/5/16,2,2,10,9,10,3,7,3,1,5,5,9,10,7,0,3,1,7,3,8,21 to 35,Female,710.6
2371,2/5/16,1,2,2,2,1,4,1,2,1,6,1,8,1,7,0,0,2,0,1,5,36 to 50,Female,633.9
2372,2/6/16,5,1,8,3,3,10,0,0,1,5,0,3,10,6,10,0,2,2,1,2,21 to 35,Female,649.7
2373,2/6/16,4,0,10,10,10,5,3,5,2,5,1,10,10,6,0,3,2,5,1,1,51 or more,Male,703.8
2374,2/6/16,3,4,6,9,5,4,3,2,1,4,2,4,2,7,7,1,2,4,1,9,21 to 35,Female,655.2
2375,2/6/16,2,2,3,4,6,5,4,5,2,7,6,9,3,6,0,2,2,8,1,3,36 to 50,Female,671.3
2376,2/6/16,1,1,4,2,7,5,10,1,1,7,1,8,1,4,3,3,2,5,5,8,21 to 35,Male,670.7
2377,2/6/16,3,2,4,4,6,5,6,5,1,8,8,10,5,9,0,7,2,5,8,7,36 to 50,Female,718.0
2378,2/6/16,3,2,10,4,10,3,5,0,1,2,0,10,1,8,0,1,2,8,8,10,21 to 35,Male,700.8
2379,2/6/16,3,2,10,4,10,3,5,0,1,2,0,10,1,8,0,1,2,8,8,10,21 to 35,Male,700.8
2380,2/6/16,3,4,6,3,3,4,2,2,1,4,3,5,1,7,4,7,1,6,2,2,36 to 50,Female,612.9
2381,2/7/16,1,0,4,2,0,6,4,0,1,7,4,3,1,8,0,0,2,5,4,10,21 to 35,Male,665.4
2382,2/7/16,5,2,2,3,6,2,3,1,1,5,2,2,8,10,1,2,1,1,2,7,36 to 50,Male,645.2
2383,2/7/16,1,5,0,8,4,4,1,5,2,5,2,10,0,6,10,4,1,10,5,10,36 to 50,Female,620.5
2384,2/7/16,5,3,0,0,10,0,0,5,1,0,0,1,0,8,10,7,1,0,0,10,21 to 35,Male,590.2
2385,2/7/16,3,2,10,5,10,6,10,5,2,8,10,1,10,4,0,2,1,10,9,6,51 or more,Female,713.5
2386,2/7/16,0,4,10,5,10,10,9,0,2,9,1,5,1,6,10,4,1,10,1,4,36 to 50,Male,629.7
2387,2/7/16,3,2,4,0,5,3,6,3,2,5,3,5,0,6,0,0,2,3,3,5,51 or more,Female,641.6
2388,2/7/16,5,2,10,10,5,3,5,5,2,9,4,5,5,8,0,1,2,7,3,10,51 or more,Female,715.1
2389,2/8/16,1,3,5,3,10,10,10,5,1,7,5,10,10,6,0,2,2,10,5,10,21 to 35,Male,742.9
2390,2/8/16,2,5,4,10,10,10,10,5,1,7,7,8,10,7,10,8,2,10,7,8,36 to 50,Female,724.0
2391,2/8/16,4,2,5,8,10,10,1,5,1,3,3,10,5,7,0,5,2,5,4,3,36 to 50,Female,705.7
2392,2/8/16,3,2,1,3,4,2,4,2,1,7,2,3,3,6,0,1,2,10,1,5,21 to 35,Male,658.2
2393,2/8/16,1,3,0,6,0,3,0,0,2,1,1,2,0,7,3,0,2,0,0,8,21 to 35,Male,581.7
2394,2/8/16,4,0,10,5,4,10,0,4,1,9,0,8,1,8,5,0,1,3,4,10,Less than 20,Male,688.5
2395,2/8/16,1,4,0,3,2,3,2,1,2,3,4,5,1,8,10,0,1,3,3,10,51 or more,Male,585.9
2396,2/8/16,2,2,4,3,2,3,4,5,1,5,1,1,1,9,0,0,2,9,2,2,Less than 20,Female,658.4
2397,2/8/16,3,1,7,1,1,7,8,5,1,7,1,10,3,7,0,0,2,4,2,10,21 to 35,Male,704.0
2398,2/8/16,5,4,4,2,0,3,1,5,1,8,0,5,0,6,10,2,2,4,3,10,36 to 50,Female,641.6
2399,2/8/16,4,4,4,4,8,10,2,2,1,4,5,6,3,9,0,3,2,2,5,4,21 to 35,Female,678.1
2400,2/9/16,4,0,5,4,4,3,4,5,1,8,2,8,5,10,0,1,2,6,2,10,51 or more,Male,714.4
2401,2/9/16,3,4,5,7,3,2,1,0,2,1,1,2,1,6,5,3,1,4,2,7,21 to 35,Female,583.2
2402,2/9/16,5,1,10,10,6,2,5,2,1,8,3,10,1,9,0,1,1,7,4,10,36 to 50,Female,711.2
2403,2/9/16,2,3,2,7,4,10,2,2,1,2,2,3,3,6,5,1,2,3,1,4,51 or more,Female,639.5
2404,2/9/16,2,2,10,7,10,6,10,2,2,10,8,6,10,9,0,2,2,7,8,8,51 or more,Female,735.9
2405,2/9/16,1,2,2,3,3,7,2,4,1,1,1,1,1,7,1,4,2,10,0,3,36 to 50,Male,634.2
2406,2/10/16,3,5,1,3,10,10,3,3,1,3,2,8,1,5,0,5,1,2,3,5,36 to 50,Female,636.9
2407,2/10/16,3,4,10,2,4,10,1,5,1,3,3,6,1,6,0,2,2,3,0,3,21 to 35,Female,662.2
2408,2/10/16,5,1,1,1,1,1,2,1,1,7,2,2,10,8,2,3,2,2,3,2,21 to 35,Female,643.1
2409,2/10/16,1,2,4,6,2,6,3,1,2,7,3,5,1,7,10,2,2,6,2,7,21 to 35,Male,626.5
2410,2/10/16,2,3,4,2,1,4,1,0,1,2,3,4,1,9,6,1,1,2,2,10,21 to 35,Male,608.0
2411,2/10/16,5,2,3,7,7,10,10,3,1,4,1,6,10,7,0,5,2,10,2,10,36 to 50,Male,723.6
2412,2/11/16,2,5,0,2,2,4,0,0,1,3,0,5,1,10,10,10,1,2,2,8,21 to 35,Male,569.3
2413,2/11/16,4,4,7,8,7,7,6,4,1,6,8,5,3,6,7,7,2,7,7,6,21 to 35,Male,694.3
2414,2/11/16,5,3,3,5,5,10,3,5,1,3,1,10,3,7,0,6,2,7,1,7,36 to 50,Female,688.7
2415,2/12/16,5,4,10,3,4,5,7,2,2,7,3,5,5,9,6,3,2,7,4,5,36 to 50,Female,667.7
2416,2/12/16,5,4,10,4,4,4,7,2,2,7,3,5,2,10,6,3,2,7,4,6,36 to 50,Female,666.2
2417,2/12/16,2,5,2,1,2,0,1,5,1,3,1,5,2,7,9,1,1,0,1,1,21 to 35,Male,580.6
2418,2/13/16,1,2,10,6,6,6,6,0,1,2,2,3,3,7,2,2,2,9,3,10,21 to 35,Male,677.1
2419,2/13/16,3,1,10,5,10,8,5,5,1,7,7,5,5,7,0,1,2,9,3,10,51 or more,Female,740.4
2420,2/13/16,2,4,8,10,10,4,10,2,2,4,4,4,3,5,4,8,2,10,2,6,51 or more,Male,661.6
2421,2/13/16,5,2,10,4,2,10,3,5,1,8,4,2,10,8,0,2,2,6,1,7,21 to 35,Male,714.5
2422,2/13/16,2,4,3,1,0,8,2,3,1,10,3,6,0,8,2,6,2,4,0,1,21 to 35,Female,632.0
2423,2/13/16,2,2,5,9,2,10,3,1,1,7,2,2,5,8,10,1,2,3,1,3,51 or more,Female,649.9
2424,2/13/16,4,3,4,6,4,10,3,5,2,6,5,5,1,6,4,3,2,3,2,5,51 or more,Female,656.9
2425,2/13/16,5,2,10,4,2,10,3,5,1,8,4,2,10,8,0,2,2,6,1,7,21 to 35,Male,714.5
2426,2/14/16,1,5,5,1,5,4,1,3,1,1,3,4,2,9,5,7,1,2,1,5,21 to 35,Female,596.1
2427,2/14/16,5,2,8,4,9,10,9,4,1,8,8,4,5,7,1,2,2,10,8,10,51 or more,Female,752.1
2428,2/14/16,1,5,10,1,10,2,1,5,2,4,2,1,5,6,8,6,2,1,6,4,51 or more,Female,615.3
2429,2/14/16,5,4,10,5,7,10,7,5,1,8,4,7,2,6,10,1,2,10,2,7,36 to 50,Female,710.0
2430,2/14/16,1,1,3,3,10,5,4,5,2,7,4,7,1,6,0,4,2,10,5,7,51 or more,Male,679.4
2431,2/14/16,5,1,2,3,4,4,1,0,1,5,2,7,3,6,5,5,2,10,1,10,51 or more,Male,659.0
2432,2/15/16,5,3,8,10,10,10,4,5,1,5,2,8,10,8,0,2,2,4,8,10,51 or more,Female,749.7
2433,2/15/16,2,2,4,7,7,4,3,3,1,9,3,7,3,8,0,3,2,4,2,10,36 to 50,Female,690.0
2434,2/15/16,3,4,6,2,3,3,3,3,1,5,2,1,0,5,7,5,2,4,2,10,21 to 35,Female,627.0
2435,2/15/16,5,2,7,8,8,3,2,1,1,9,2,2,0,8,0,5,2,5,1,3,51 or more,Female,666.9
2436,2/15/16,1,0,10,5,1,5,6,1,2,9,2,10,2,6,0,0,2,5,10,10,21 to 35,Male,691.9
2437,2/15/16,5,2,8,6,5,5,8,1,1,9,7,10,1,8,0,0,2,7,7,9,36 to 50,Male,731.4
2438,2/15/16,5,5,4,4,3,1,1,2,1,3,3,10,1,6,0,2,2,10,6,10,51 or more,Female,673.2
2439,2/16/16,0,5,1,3,10,10,10,0,1,9,5,10,5,6,0,1,2,1,0,10,51 or more,Female,681.7
2440,2/16/16,5,3,2,10,6,10,8,5,1,2,5,10,0,7,4,4,2,6,3,4,Less than 20,Female,698.9
2441,2/16/16,1,1,3,4,1,10,10,5,2,9,9,10,2,5,0,8,2,4,2,10,21 to 35,Female,684.9
2442,2/16/16,2,3,5,3,0,5,10,0,1,5,5,5,6,6,10,5,2,10,0,5,21 to 35,Female,645.0
2443,2/16/16,4,4,9,9,7,8,10,5,1,8,2,5,5,5,0,1,1,4,10,7,Less than 20,Male,712.8
2444,2/16/16,3,2,2,3,2,3,0,0,1,7,2,9,2,8,5,8,2,2,0,7,21 to 35,Male,625.8
2445,2/16/16,3,3,8,9,4,4,4,2,1,5,2,5,5,7,4,4,2,8,3,6,21 to 35,Male,675.8
2446,2/16/16,3,1,5,10,10,8,1,5,2,2,2,2,2,8,0,0,2,10,3,7,51 or more,Female,689.0
2447,2/16/16,0,3,1,4,3,6,3,3,1,7,5,6,10,7,0,1,1,6,2,1,21 to 35,Male,648.8
2448,2/16/16,0,3,1,4,5,3,4,3,1,5,5,8,10,7,1,1,1,4,0,7,21 to 35,Male,650.9
2449,2/16/16,2,4,1,1,0,1,1,3,2,5,0,1,0,6,10,0,1,3,0,2,36 to 50,Female,550.7
2450,2/16/16,5,1,3,4,0,3,3,1,1,6,2,10,0,7,0,0,2,2,1,10,51 or more,Female,668.3
2451,2/16/16,3,3,10,3,7,10,4,0,2,10,5,9,3,6,0,4,2,6,8,10,21 to 35,Male,695.1
2452,2/16/16,3,3,10,3,7,10,4,0,2,10,5,9,3,6,0,4,2,6,8,10,21 to 35,Male,695.1
2453,2/16/16,2,4,3,3,2,6,5,5,1,9,3,6,5,9,2,2,1,4,5,7,21 to 35,Male,664.5
2454,2/17/16,1,5,0,0,1,1,0,4,1,0,4,10,2,9,0,1,1,10,10,10,Less than 20,Female,643.2
2455,2/17/16,2,1,10,6,3,2,3,1,2,5,4,5,1,6,5,1,2,10,5,5,51 or more,Male,653.5
2456,2/17/16,5,2,5,10,10,10,6,5,2,5,6,4,8,6,3,3,2,7,10,10,36 to 50,Female,728.1
2457,2/17/16,3,4,3,0,1,4,2,3,1,2,0,6,0,9,0,1,2,2,0,10,21 to 35,Male,635.6
2458,2/17/16,5,2,10,7,10,10,5,5,2,10,2,10,9,5,0,2,2,10,1,10,51 or more,Female,739.3
2459,2/17/16,3,3,4,5,10,10,3,5,2,3,2,3,3,6,5,1,2,5,6,5,21 to 35,Female,663.3
2460,2/17/16,1,4,8,7,8,7,9,4,1,6,2,5,7,6,3,2,2,8,2,4,Less than 20,Male,692.6
2461,2/17/16,3,3,5,4,4,5,2,1,1,7,1,9,0,8,0,3,1,4,2,5,21 to 35,Female,641.1
2462,2/17/16,1,5,1,2,5,1,2,0,1,1,2,5,0,6,7,10,1,7,5,1,21 to 35,Male,568.5
2463,2/17/16,2,0,3,5,3,7,2,2,2,5,2,7,10,8,0,0,2,6,4,3,36 to 50,Male,671.3
2464,2/17/16,1,3,10,5,6,9,4,2,1,5,1,2,4,5,0,0,1,2,3,5,21 to 35,Female,649.3
2465,2/17/16,4,2,4,6,7,6,4,4,2,7,7,2,4,8,4,5,2,5,4,5,36 to 50,Female,668.6
